target,location,truth_date,year_week,season,value,data_source
ILI incidence,FR,2023-12-03,2023-W48,2023-2024,189.3,ERVISS
ILI incidence,FR,2023-12-10,2023-W49,2023-2024,224.8,ERVISS
ILI incidence,FR,2023-12-17,2023-W50,2023-2024,225.5,ERVISS
ILI incidence,FR,2023-12-24,2023-W51,2023-2024,226.7,ERVISS
ILI incidence,FR,2023-12-31,2023-W52,2023-2024,175.9,ERVISS
ILI incidence,FR,2024-01-07,2024-W01,2023-2024,183.4,ERVISS
ILI incidence,FR,2024-01-14,2024-W02,2023-2024,196.6,ERVISS
ILI incidence,FR,2024-01-21,2024-W03,2023-2024,248.3,ERVISS
ILI incidence,FR,2024-01-28,2024-W04,2023-2024,323.8,ERVISS
ILI incidence,FR,2024-02-04,2024-W05,2023-2024,328.5,ERVISS
ILI incidence,FR,2024-02-11,2024-W06,2023-2024,288.7,ERVISS
ILI incidence,FR,2024-02-18,2024-W07,2023-2024,209.7,ERVISS
ILI incidence,FR,2024-02-25,2024-W08,2023-2024,158.8,ERVISS
ILI incidence,FR,2024-03-03,2024-W09,2023-2024,108.0,ERVISS
ILI incidence,FR,2024-03-10,2024-W10,2023-2024,91.3,ERVISS
ILI incidence,FR,2024-03-17,2024-W11,2023-2024,76.4,ERVISS
ILI incidence,FR,2024-03-24,2024-W12,2023-2024,61.7,ERVISS
ILI incidence,FR,2024-03-31,2024-W13,2023-2024,53.3,ERVISS
ILI incidence,FR,2024-04-07,2024-W14,2023-2024,48.3,ERVISS
ILI incidence,FR,2024-10-20,2024-W42,2024-2025,103.0,ERVISS
ILI incidence,FR,2024-10-27,2024-W43,2024-2025,70.7,ERVISS
ILI incidence,FR,2024-11-03,2024-W44,2024-2025,54.7,ERVISS
ILI incidence,FR,2024-11-10,2024-W45,2024-2025,71.9,ERVISS
ILI incidence,FR,2024-11-17,2024-W46,2024-2025,85.7,ERVISS
ILI incidence,FR,2024-11-24,2024-W47,2024-2025,115.9,ERVISS
ILI incidence,FR,2024-12-01,2024-W48,2024-2025,132.7,ERVISS
ILI incidence,FR,2024-12-08,2024-W49,2024-2025,164.8,ERVISS
ILI incidence,FR,2024-12-15,2024-W50,2024-2025,207.6,ERVISS
ILI incidence,FR,2024-12-22,2024-W51,2024-2025,306.4,ERVISS
ILI incidence,FR,2024-12-29,2024-W52,2024-2025,306.4,ERVISS
ILI incidence,FR,2025-01-05,2025-W01,2024-2025,350.1,ERVISS
ILI incidence,FR,2025-01-12,2025-W02,2024-2025,388.9,ERVISS
ILI incidence,FR,2025-01-19,2025-W03,2024-2025,382.2,ERVISS
ILI incidence,FR,2025-01-26,2025-W04,2024-2025,529.2,ERVISS
ILI incidence,FR,2025-02-02,2025-W05,2024-2025,505.6,ERVISS
ILI incidence,FR,2025-02-09,2025-W06,2024-2025,413.5,ERVISS
ILI incidence,FR,2025-02-16,2025-W07,2024-2025,315.9,ERVISS
ILI incidence,FR,2025-02-23,2025-W08,2024-2025,205.6,ERVISS
ILI incidence,FR,2025-03-02,2025-W09,2024-2025,127.8,ERVISS
ILI incidence,FR,2025-03-09,2025-W10,2024-2025,91.2,ERVISS
ILI incidence,FR,2025-03-16,2025-W11,2024-2025,89.9,ERVISS
ILI incidence,FR,2025-03-23,2025-W12,2024-2025,79.4,ERVISS
ILI incidence,FR,2025-03-30,2025-W13,2024-2025,60.0,ERVISS
ILI incidence,FR,2025-04-06,2025-W14,2024-2025,57.3,ERVISS
ILI incidence,GR,2023-10-22,2023-W42,2023-2024,902.0,ERVISS
ILI incidence,GR,2023-10-29,2023-W43,2023-2024,666.0,ERVISS
ILI incidence,GR,2023-11-05,2023-W44,2023-2024,714.0,ERVISS
ILI incidence,GR,2023-11-12,2023-W45,2023-2024,653.5,ERVISS
ILI incidence,GR,2023-11-19,2023-W46,2023-2024,643.6,ERVISS
ILI incidence,GR,2023-11-26,2023-W47,2023-2024,740.3,ERVISS
ILI incidence,GR,2023-12-03,2023-W48,2023-2024,774.0,ERVISS
ILI incidence,GR,2023-12-10,2023-W49,2023-2024,896.7,ERVISS
ILI incidence,GR,2023-12-17,2023-W50,2023-2024,1191.1,ERVISS
ILI incidence,GR,2023-12-24,2023-W51,2023-2024,1079.0,ERVISS
ILI incidence,GR,2023-12-31,2023-W52,2023-2024,2272.2,ERVISS
ILI incidence,GR,2024-01-07,2024-W01,2023-2024,2205.8,ERVISS
ILI incidence,GR,2024-01-14,2024-W02,2023-2024,1250.7,ERVISS
ILI incidence,GR,2024-01-21,2024-W03,2023-2024,1087.5,ERVISS
ILI incidence,GR,2024-01-28,2024-W04,2023-2024,711.2,ERVISS
ILI incidence,GR,2024-02-04,2024-W05,2023-2024,894.1,ERVISS
ILI incidence,GR,2024-02-11,2024-W06,2023-2024,964.2,ERVISS
ILI incidence,GR,2024-02-18,2024-W07,2023-2024,975.8,ERVISS
ILI incidence,GR,2024-02-25,2024-W08,2023-2024,798.2,ERVISS
ILI incidence,GR,2024-03-03,2024-W09,2023-2024,696.1,ERVISS
ILI incidence,GR,2024-03-10,2024-W10,2023-2024,702.0,ERVISS
ILI incidence,GR,2024-03-17,2024-W11,2023-2024,640.0,ERVISS
ILI incidence,GR,2024-03-24,2024-W12,2023-2024,799.8,ERVISS
ILI incidence,GR,2024-03-31,2024-W13,2023-2024,885.0,ERVISS
ILI incidence,GR,2024-04-07,2024-W14,2023-2024,890.0,ERVISS
ILI incidence,GR,2024-10-20,2024-W42,2024-2025,706.9,ERVISS
ILI incidence,GR,2024-10-27,2024-W43,2024-2025,412.1,ERVISS
ILI incidence,GR,2024-11-03,2024-W44,2024-2025,610.8,ERVISS
ILI incidence,GR,2024-11-10,2024-W45,2024-2025,694.8,ERVISS
ILI incidence,GR,2024-11-17,2024-W46,2024-2025,679.7,ERVISS
ILI incidence,GR,2024-11-24,2024-W47,2024-2025,677.0,ERVISS
ILI incidence,GR,2024-12-01,2024-W48,2024-2025,718.8,ERVISS
ILI incidence,GR,2024-12-08,2024-W49,2024-2025,734.7,ERVISS
ILI incidence,GR,2024-12-15,2024-W50,2024-2025,728.6,ERVISS
ILI incidence,GR,2024-12-22,2024-W51,2024-2025,851.6,ERVISS
ILI incidence,GR,2024-12-29,2024-W52,2024-2025,1020.9,ERVISS
ILI incidence,GR,2025-01-05,2025-W01,2024-2025,1404.2,ERVISS
ILI incidence,GR,2025-01-12,2025-W02,2024-2025,1618.2,ERVISS
ILI incidence,GR,2025-01-19,2025-W03,2024-2025,1291.8,ERVISS
ILI incidence,GR,2025-01-26,2025-W04,2024-2025,1442.4,ERVISS
ILI incidence,GR,2025-02-02,2025-W05,2024-2025,1362.1,ERVISS
ILI incidence,GR,2025-02-09,2025-W06,2024-2025,1180.4,ERVISS
ILI incidence,GR,2025-02-16,2025-W07,2024-2025,1112.1,ERVISS
ILI incidence,GR,2025-02-23,2025-W08,2024-2025,1436.4,ERVISS
ILI incidence,GR,2025-03-02,2025-W09,2024-2025,1275.2,ERVISS
ILI incidence,GR,2025-03-09,2025-W10,2024-2025,1302.6,ERVISS
ILI incidence,GR,2025-03-16,2025-W11,2024-2025,1085.4,ERVISS
ILI incidence,GR,2025-03-23,2025-W12,2024-2025,1161.6,ERVISS
ILI incidence,GR,2025-03-30,2025-W13,2024-2025,863.7,ERVISS
ILI incidence,GR,2025-04-06,2025-W14,2024-2025,765.6,ERVISS
ILI incidence,HR,2023-10-22,2023-W42,2023-2024,0.2,ERVISS
ILI incidence,HR,2023-10-29,2023-W43,2023-2024,0.3,ERVISS
ILI incidence,HR,2023-11-05,2023-W44,2023-2024,0.2,ERVISS
ILI incidence,HR,2023-11-12,2023-W45,2023-2024,0.2,ERVISS
ILI incidence,HR,2023-11-19,2023-W46,2023-2024,0.2,ERVISS
ILI incidence,HR,2023-11-26,2023-W47,2023-2024,0.3,ERVISS
ILI incidence,HR,2023-12-03,2023-W48,2023-2024,0.4,ERVISS
ILI incidence,HR,2023-12-10,2023-W49,2023-2024,0.9,ERVISS
ILI incidence,HR,2023-12-17,2023-W50,2023-2024,2.7,ERVISS
ILI incidence,HR,2023-12-24,2023-W51,2023-2024,8.0,ERVISS
ILI incidence,HR,2023-12-31,2023-W52,2023-2024,10.6,ERVISS
ILI incidence,HR,2024-01-07,2024-W01,2023-2024,18.3,ERVISS
ILI incidence,HR,2024-01-14,2024-W02,2023-2024,28.2,ERVISS
ILI incidence,HR,2024-01-21,2024-W03,2023-2024,54.3,ERVISS
ILI incidence,HR,2024-01-28,2024-W04,2023-2024,75.9,ERVISS
ILI incidence,HR,2024-02-04,2024-W05,2023-2024,86.7,ERVISS
ILI incidence,HR,2024-02-11,2024-W06,2023-2024,85.5,ERVISS
ILI incidence,HR,2024-02-18,2024-W07,2023-2024,46.0,ERVISS
ILI incidence,HR,2024-02-25,2024-W08,2023-2024,22.4,ERVISS
ILI incidence,HR,2024-03-03,2024-W09,2023-2024,11.1,ERVISS
ILI incidence,HR,2024-03-10,2024-W10,2023-2024,5.0,ERVISS
ILI incidence,HR,2024-03-17,2024-W11,2023-2024,4.2,ERVISS
ILI incidence,HR,2024-03-24,2024-W12,2023-2024,0.6,ERVISS
ILI incidence,HR,2024-03-31,2024-W13,2023-2024,1.1,ERVISS
ILI incidence,HR,2024-04-07,2024-W14,2023-2024,0.5,ERVISS
ILI incidence,HR,2024-10-20,2024-W42,2024-2025,0.5,ERVISS
ILI incidence,HR,2024-10-27,2024-W43,2024-2025,0.5,ERVISS
ILI incidence,HR,2024-11-03,2024-W44,2024-2025,0.6,ERVISS
ILI incidence,HR,2024-11-10,2024-W45,2024-2025,0.4,ERVISS
ILI incidence,HR,2024-11-17,2024-W46,2024-2025,0.4,ERVISS
ILI incidence,HR,2024-11-24,2024-W47,2024-2025,0.7,ERVISS
ILI incidence,HR,2024-12-01,2024-W48,2024-2025,0.6,ERVISS
ILI incidence,HR,2024-12-08,2024-W49,2024-2025,0.9,ERVISS
ILI incidence,HR,2024-12-15,2024-W50,2024-2025,1.7,ERVISS
ILI incidence,HR,2024-12-22,2024-W51,2024-2025,3.6,ERVISS
ILI incidence,HR,2024-12-29,2024-W52,2024-2025,4.9,ERVISS
ILI incidence,HR,2025-01-05,2025-W01,2024-2025,12.5,ERVISS
ILI incidence,HR,2025-01-12,2025-W02,2024-2025,37.7,ERVISS
ILI incidence,HR,2025-01-19,2025-W03,2024-2025,75.5,ERVISS
ILI incidence,HR,2025-01-26,2025-W04,2024-2025,152.7,ERVISS
ILI incidence,HR,2025-02-02,2025-W05,2024-2025,171.4,ERVISS
ILI incidence,HR,2025-02-09,2025-W06,2024-2025,136.5,ERVISS
ILI incidence,HR,2025-02-16,2025-W07,2024-2025,130.5,ERVISS
ILI incidence,HR,2025-02-23,2025-W08,2024-2025,120.2,ERVISS
ILI incidence,HR,2025-03-02,2025-W09,2024-2025,92.9,ERVISS
ILI incidence,HR,2025-03-09,2025-W10,2024-2025,56.1,ERVISS
ILI incidence,HR,2025-03-16,2025-W11,2024-2025,39.3,ERVISS
ILI incidence,HR,2025-03-23,2025-W12,2024-2025,20.4,ERVISS
ILI incidence,HR,2025-03-30,2025-W13,2024-2025,12.3,ERVISS
ILI incidence,HR,2025-04-06,2025-W14,2024-2025,6.8,ERVISS
ILI incidence,HU,2023-10-22,2023-W42,2023-2024,153.0,ERVISS
ILI incidence,HU,2023-10-29,2023-W43,2023-2024,140.2,ERVISS
ILI incidence,HU,2023-11-05,2023-W44,2023-2024,110.8,ERVISS
ILI incidence,HU,2023-11-12,2023-W45,2023-2024,160.2,ERVISS
ILI incidence,HU,2023-11-19,2023-W46,2023-2024,195.3,ERVISS
ILI incidence,HU,2023-11-26,2023-W47,2023-2024,237.7,ERVISS
ILI incidence,HU,2023-12-03,2023-W48,2023-2024,298.6,ERVISS
ILI incidence,HU,2023-12-10,2023-W49,2023-2024,320.9,ERVISS
ILI incidence,HU,2023-12-17,2023-W50,2023-2024,414.6,ERVISS
ILI incidence,HU,2023-12-24,2023-W51,2023-2024,347.7,ERVISS
ILI incidence,HU,2023-12-31,2023-W52,2023-2024,347.7,ERVISS
ILI incidence,HU,2024-01-07,2024-W01,2023-2024,221.7,ERVISS
ILI incidence,HU,2024-01-14,2024-W02,2023-2024,256.4,ERVISS
ILI incidence,HU,2024-01-21,2024-W03,2023-2024,296.0,ERVISS
ILI incidence,HU,2024-01-28,2024-W04,2023-2024,381.0,ERVISS
ILI incidence,HU,2024-02-04,2024-W05,2023-2024,488.8,ERVISS
ILI incidence,HU,2024-02-11,2024-W06,2023-2024,610.6,ERVISS
ILI incidence,HU,2024-02-18,2024-W07,2023-2024,620.2,ERVISS
ILI incidence,HU,2024-02-25,2024-W08,2023-2024,579.6,ERVISS
ILI incidence,HU,2024-03-03,2024-W09,2023-2024,459.8,ERVISS
ILI incidence,HU,2024-03-10,2024-W10,2023-2024,385.5,ERVISS
ILI incidence,HU,2024-03-17,2024-W11,2023-2024,272.2,ERVISS
ILI incidence,HU,2024-03-24,2024-W12,2023-2024,240.9,ERVISS
ILI incidence,HU,2024-03-31,2024-W13,2023-2024,167.3,ERVISS
ILI incidence,HU,2024-04-07,2024-W14,2023-2024,111.9,ERVISS
ILI incidence,HU,2024-10-20,2024-W42,2024-2025,209.4,ERVISS
ILI incidence,HU,2024-10-27,2024-W43,2024-2025,178.4,ERVISS
ILI incidence,HU,2024-11-03,2024-W44,2024-2025,141.3,ERVISS
ILI incidence,HU,2024-11-10,2024-W45,2024-2025,190.5,ERVISS
ILI incidence,HU,2024-11-17,2024-W46,2024-2025,187.0,ERVISS
ILI incidence,HU,2024-11-24,2024-W47,2024-2025,208.3,ERVISS
ILI incidence,HU,2024-12-01,2024-W48,2024-2025,237.8,ERVISS
ILI incidence,HU,2024-12-08,2024-W49,2024-2025,243.4,ERVISS
ILI incidence,HU,2024-12-15,2024-W50,2024-2025,280.6,ERVISS
ILI incidence,HU,2024-12-22,2024-W51,2024-2025,313.2,ERVISS
ILI incidence,HU,2024-12-29,2024-W52,2024-2025,313.2,ERVISS
ILI incidence,HU,2025-01-05,2025-W01,2024-2025,207.4,ERVISS
ILI incidence,HU,2025-01-12,2025-W02,2024-2025,451.7,ERVISS
ILI incidence,HU,2025-01-19,2025-W03,2024-2025,560.8,ERVISS
ILI incidence,HU,2025-01-26,2025-W04,2024-2025,728.4,ERVISS
ILI incidence,HU,2025-02-02,2025-W05,2024-2025,870.8,ERVISS
ILI incidence,HU,2025-02-09,2025-W06,2024-2025,854.8,ERVISS
ILI incidence,HU,2025-02-16,2025-W07,2024-2025,904.0,ERVISS
ILI incidence,HU,2025-02-23,2025-W08,2024-2025,931.7,ERVISS
ILI incidence,HU,2025-03-02,2025-W09,2024-2025,916.0,ERVISS
ILI incidence,HU,2025-03-09,2025-W10,2024-2025,720.3,ERVISS
ILI incidence,HU,2025-03-16,2025-W11,2024-2025,541.7,ERVISS
ILI incidence,HU,2025-03-23,2025-W12,2024-2025,416.2,ERVISS
ILI incidence,HU,2025-03-30,2025-W13,2024-2025,312.5,ERVISS
ILI incidence,HU,2025-04-06,2025-W14,2024-2025,229.4,ERVISS
ILI incidence,IE,2023-10-22,2023-W42,2023-2024,6.2,ERVISS
ILI incidence,IE,2023-10-29,2023-W43,2023-2024,7.3,ERVISS
ILI incidence,IE,2023-11-05,2023-W44,2023-2024,8.2,ERVISS
ILI incidence,IE,2023-11-12,2023-W45,2023-2024,9.2,ERVISS
ILI incidence,IE,2023-11-19,2023-W46,2023-2024,10.8,ERVISS
ILI incidence,IE,2023-11-26,2023-W47,2023-2024,8.7,ERVISS
ILI incidence,IE,2023-12-03,2023-W48,2023-2024,7.5,ERVISS
ILI incidence,IE,2023-12-10,2023-W49,2023-2024,15.9,ERVISS
ILI incidence,IE,2023-12-17,2023-W50,2023-2024,15.0,ERVISS
ILI incidence,IE,2023-12-24,2023-W51,2023-2024,22.5,ERVISS
ILI incidence,IE,2023-12-31,2023-W52,2023-2024,14.9,ERVISS
ILI incidence,IE,2024-01-07,2024-W01,2023-2024,28.0,ERVISS
ILI incidence,IE,2024-01-14,2024-W02,2023-2024,31.7,ERVISS
ILI incidence,IE,2024-01-21,2024-W03,2023-2024,28.8,ERVISS
ILI incidence,IE,2024-01-28,2024-W04,2023-2024,29.4,ERVISS
ILI incidence,IE,2024-02-04,2024-W05,2023-2024,23.1,ERVISS
ILI incidence,IE,2024-02-11,2024-W06,2023-2024,17.1,ERVISS
ILI incidence,IE,2024-02-18,2024-W07,2023-2024,13.1,ERVISS
ILI incidence,IE,2024-02-25,2024-W08,2023-2024,14.6,ERVISS
ILI incidence,IE,2024-03-03,2024-W09,2023-2024,10.1,ERVISS
ILI incidence,IE,2024-03-10,2024-W10,2023-2024,12.3,ERVISS
ILI incidence,IE,2024-03-17,2024-W11,2023-2024,8.4,ERVISS
ILI incidence,IE,2024-03-24,2024-W12,2023-2024,5.9,ERVISS
ILI incidence,IE,2024-03-31,2024-W13,2023-2024,6.0,ERVISS
ILI incidence,IE,2024-04-07,2024-W14,2023-2024,6.0,ERVISS
ILI incidence,IE,2024-10-20,2024-W42,2024-2025,7.5,ERVISS
ILI incidence,IE,2024-10-27,2024-W43,2024-2025,3.8,ERVISS
ILI incidence,IE,2024-11-03,2024-W44,2024-2025,4.4,ERVISS
ILI incidence,IE,2024-11-10,2024-W45,2024-2025,4.2,ERVISS
ILI incidence,IE,2024-11-17,2024-W46,2024-2025,6.6,ERVISS
ILI incidence,IE,2024-11-24,2024-W47,2024-2025,10.6,ERVISS
ILI incidence,IE,2024-12-01,2024-W48,2024-2025,11.9,ERVISS
ILI incidence,IE,2024-12-08,2024-W49,2024-2025,15.5,ERVISS
ILI incidence,IE,2024-12-15,2024-W50,2024-2025,26.8,ERVISS
ILI incidence,IE,2024-12-22,2024-W51,2024-2025,54.5,ERVISS
ILI incidence,IE,2024-12-29,2024-W52,2024-2025,45.6,ERVISS
ILI incidence,IE,2025-01-05,2025-W01,2024-2025,81.4,ERVISS
ILI incidence,IE,2025-01-12,2025-W02,2024-2025,77.0,ERVISS
ILI incidence,IE,2025-01-19,2025-W03,2024-2025,45.9,ERVISS
ILI incidence,IE,2025-01-26,2025-W04,2024-2025,29.4,ERVISS
ILI incidence,IE,2025-02-02,2025-W05,2024-2025,27.9,ERVISS
ILI incidence,IE,2025-02-09,2025-W06,2024-2025,21.8,ERVISS
ILI incidence,IE,2025-02-16,2025-W07,2024-2025,24.8,ERVISS
ILI incidence,IE,2025-02-23,2025-W08,2024-2025,19.4,ERVISS
ILI incidence,IE,2025-03-02,2025-W09,2024-2025,16.0,ERVISS
ILI incidence,IE,2025-03-09,2025-W10,2024-2025,14.7,ERVISS
ILI incidence,IE,2025-03-16,2025-W11,2024-2025,11.6,ERVISS
ILI incidence,IE,2025-03-23,2025-W12,2024-2025,10.9,ERVISS
ILI incidence,IE,2025-03-30,2025-W13,2024-2025,13.3,ERVISS
ILI incidence,IE,2025-04-06,2025-W14,2024-2025,9.9,ERVISS
ILI incidence,IS,2023-10-22,2023-W42,2023-2024,0.8,ERVISS
ILI incidence,IS,2023-10-29,2023-W43,2023-2024,0.0,ERVISS
ILI incidence,IS,2023-11-05,2023-W44,2023-2024,2.1,ERVISS
ILI incidence,IS,2023-11-12,2023-W45,2023-2024,1.3,ERVISS
ILI incidence,IS,2023-11-19,2023-W46,2023-2024,2.1,ERVISS
ILI incidence,IS,2023-11-26,2023-W47,2023-2024,3.4,ERVISS
ILI incidence,IS,2023-12-03,2023-W48,2023-2024,5.7,ERVISS
ILI incidence,IS,2023-12-10,2023-W49,2023-2024,5.2,ERVISS
ILI incidence,IS,2023-12-17,2023-W50,2023-2024,8.8,ERVISS
ILI incidence,IS,2023-12-24,2023-W51,2023-2024,8.5,ERVISS
ILI incidence,IS,2023-12-31,2023-W52,2023-2024,6.4,ERVISS
ILI incidence,IS,2024-01-07,2024-W01,2023-2024,6.4,ERVISS
ILI incidence,IS,2024-01-14,2024-W02,2023-2024,8.0,ERVISS
ILI incidence,IS,2024-01-21,2024-W03,2023-2024,5.4,ERVISS
ILI incidence,IS,2024-01-28,2024-W04,2023-2024,8.0,ERVISS
ILI incidence,IS,2024-02-04,2024-W05,2023-2024,8.0,ERVISS
ILI incidence,IS,2024-02-11,2024-W06,2023-2024,7.5,ERVISS
ILI incidence,IS,2024-02-18,2024-W07,2023-2024,11.9,ERVISS
ILI incidence,IS,2024-02-25,2024-W08,2023-2024,12.1,ERVISS
ILI incidence,IS,2024-03-03,2024-W09,2023-2024,8.3,ERVISS
ILI incidence,IS,2024-03-10,2024-W10,2023-2024,10.6,ERVISS
ILI incidence,IS,2024-03-17,2024-W11,2023-2024,7.5,ERVISS
ILI incidence,IS,2024-03-24,2024-W12,2023-2024,5.5,ERVISS
ILI incidence,IS,2024-03-31,2024-W13,2023-2024,3.1,ERVISS
ILI incidence,IS,2024-04-07,2024-W14,2023-2024,3.1,ERVISS
ILI incidence,IS,2024-10-20,2024-W42,2024-2025,1.6,ERVISS
ILI incidence,IS,2024-10-27,2024-W43,2024-2025,1.8,ERVISS
ILI incidence,IS,2024-11-03,2024-W44,2024-2025,1.3,ERVISS
ILI incidence,IS,2024-11-10,2024-W45,2024-2025,2.3,ERVISS
ILI incidence,IS,2024-11-17,2024-W46,2024-2025,2.3,ERVISS
ILI incidence,IS,2024-11-24,2024-W47,2024-2025,1.8,ERVISS
ILI incidence,IS,2024-12-01,2024-W48,2024-2025,3.1,ERVISS
ILI incidence,IS,2024-12-08,2024-W49,2024-2025,2.6,ERVISS
ILI incidence,IS,2024-12-15,2024-W50,2024-2025,6.8,ERVISS
ILI incidence,IS,2024-12-22,2024-W51,2024-2025,4.2,ERVISS
ILI incidence,IS,2024-12-29,2024-W52,2024-2025,7.3,ERVISS
ILI incidence,IS,2025-01-05,2025-W01,2024-2025,7.6,ERVISS
ILI incidence,IS,2025-01-12,2025-W02,2024-2025,13.3,ERVISS
ILI incidence,IS,2025-01-19,2025-W03,2024-2025,10.7,ERVISS
ILI incidence,IS,2025-01-26,2025-W04,2024-2025,9.9,ERVISS
ILI incidence,IS,2025-02-02,2025-W05,2024-2025,12.8,ERVISS
ILI incidence,IS,2025-02-09,2025-W06,2024-2025,10.9,ERVISS
ILI incidence,IS,2025-02-16,2025-W07,2024-2025,5.5,ERVISS
ILI incidence,IS,2025-02-23,2025-W08,2024-2025,6.0,ERVISS
ILI incidence,IS,2025-03-02,2025-W09,2024-2025,8.1,ERVISS
ILI incidence,IS,2025-03-09,2025-W10,2024-2025,6.8,ERVISS
ILI incidence,IS,2025-03-16,2025-W11,2024-2025,7.4,ERVISS
ILI incidence,IS,2025-03-23,2025-W12,2024-2025,5.1,ERVISS
ILI incidence,IS,2025-03-30,2025-W13,2024-2025,6.9,ERVISS
ILI incidence,IS,2025-04-06,2025-W14,2024-2025,3.9,ERVISS
ILI incidence,IT,2023-10-22,2023-W42,2023-2024,495.0,ERVISS
ILI incidence,IT,2023-10-29,2023-W43,2023-2024,518.7,ERVISS
ILI incidence,IT,2023-11-05,2023-W44,2023-2024,556.7,ERVISS
ILI incidence,IT,2023-11-12,2023-W45,2023-2024,690.7,ERVISS
ILI incidence,IT,2023-11-19,2023-W46,2023-2024,824.9,ERVISS
ILI incidence,IT,2023-11-26,2023-W47,2023-2024,973.5,ERVISS
ILI incidence,IT,2023-12-03,2023-W48,2023-2024,1153.2,ERVISS
ILI incidence,IT,2023-12-10,2023-W49,2023-2024,1256.0,ERVISS
ILI incidence,IT,2023-12-17,2023-W50,2023-2024,1577.0,ERVISS
ILI incidence,IT,2023-12-24,2023-W51,2023-2024,1816.5,ERVISS
ILI incidence,IT,2023-12-31,2023-W52,2023-2024,1842.5,ERVISS
ILI incidence,IT,2024-01-07,2024-W01,2023-2024,1693.5,ERVISS
ILI incidence,IT,2024-01-14,2024-W02,2023-2024,1431.6,ERVISS
ILI incidence,IT,2024-01-21,2024-W03,2023-2024,1183.4,ERVISS
ILI incidence,IT,2024-01-28,2024-W04,2023-2024,990.8,ERVISS
ILI incidence,IT,2024-02-04,2024-W05,2023-2024,893.4,ERVISS
ILI incidence,IT,2024-02-11,2024-W06,2023-2024,809.9,ERVISS
ILI incidence,IT,2024-02-18,2024-W07,2023-2024,719.4,ERVISS
ILI incidence,IT,2024-02-25,2024-W08,2023-2024,700.4,ERVISS
ILI incidence,IT,2024-03-03,2024-W09,2023-2024,643.7,ERVISS
ILI incidence,IT,2024-03-10,2024-W10,2023-2024,622.4,ERVISS
ILI incidence,IT,2024-03-17,2024-W11,2023-2024,589.3,ERVISS
ILI incidence,IT,2024-03-24,2024-W12,2023-2024,567.1,ERVISS
ILI incidence,IT,2024-03-31,2024-W13,2023-2024,515.0,ERVISS
ILI incidence,IT,2024-04-07,2024-W14,2023-2024,480.4,ERVISS
ILI incidence,IT,2024-10-20,2024-W42,2024-2025,595.4,ERVISS
ILI incidence,IT,2024-10-27,2024-W43,2024-2025,585.4,ERVISS
ILI incidence,IT,2024-11-03,2024-W44,2024-2025,556.7,ERVISS
ILI incidence,IT,2024-11-10,2024-W45,2024-2025,682.7,ERVISS
ILI incidence,IT,2024-11-17,2024-W46,2024-2025,741.0,ERVISS
ILI incidence,IT,2024-11-24,2024-W47,2024-2025,804.5,ERVISS
ILI incidence,IT,2024-12-01,2024-W48,2024-2025,855.5,ERVISS
ILI incidence,IT,2024-12-08,2024-W49,2024-2025,906.0,ERVISS
ILI incidence,IT,2024-12-15,2024-W50,2024-2025,1019.9,ERVISS
ILI incidence,IT,2024-12-22,2024-W51,2024-2025,1075.4,ERVISS
ILI incidence,IT,2024-12-29,2024-W52,2024-2025,1054.3,ERVISS
ILI incidence,IT,2025-01-05,2025-W01,2024-2025,1240.2,ERVISS
ILI incidence,IT,2025-01-12,2025-W02,2024-2025,1498.4,ERVISS
ILI incidence,IT,2025-01-19,2025-W03,2024-2025,1609.8,ERVISS
ILI incidence,IT,2025-01-26,2025-W04,2024-2025,1742.8,ERVISS
ILI incidence,IT,2025-02-02,2025-W05,2024-2025,1689.1,ERVISS
ILI incidence,IT,2025-02-09,2025-W06,2024-2025,1531.1,ERVISS
ILI incidence,IT,2025-02-16,2025-W07,2024-2025,1429.3,ERVISS
ILI incidence,IT,2025-02-23,2025-W08,2024-2025,1310.3,ERVISS
ILI incidence,IT,2025-03-02,2025-W09,2024-2025,1133.2,ERVISS
ILI incidence,IT,2025-03-09,2025-W10,2024-2025,984.3,ERVISS
ILI incidence,IT,2025-03-16,2025-W11,2024-2025,862.8,ERVISS
ILI incidence,IT,2025-03-23,2025-W12,2024-2025,746.0,ERVISS
ILI incidence,IT,2025-03-30,2025-W13,2024-2025,688.8,ERVISS
ILI incidence,IT,2025-04-06,2025-W14,2024-2025,610.9,ERVISS
ILI incidence,LT,2023-10-22,2023-W42,2023-2024,2.7,ERVISS
ILI incidence,LT,2023-10-29,2023-W43,2023-2024,3.0,ERVISS
ILI incidence,LT,2023-11-05,2023-W44,2023-2024,2.6,ERVISS
ILI incidence,LT,2023-11-12,2023-W45,2023-2024,3.4,ERVISS
ILI incidence,LT,2023-11-19,2023-W46,2023-2024,5.9,ERVISS
ILI incidence,LT,2023-11-26,2023-W47,2023-2024,8.3,ERVISS
ILI incidence,LT,2023-12-03,2023-W48,2023-2024,11.2,ERVISS
ILI incidence,LT,2023-12-10,2023-W49,2023-2024,20.0,ERVISS
ILI incidence,LT,2023-12-17,2023-W50,2023-2024,33.9,ERVISS
ILI incidence,LT,2023-12-24,2023-W51,2023-2024,46.3,ERVISS
ILI incidence,LT,2023-12-31,2023-W52,2023-2024,30.4,ERVISS
ILI incidence,LT,2024-01-07,2024-W01,2023-2024,27.3,ERVISS
ILI incidence,LT,2024-01-14,2024-W02,2023-2024,45.2,ERVISS
